lens_id,historical_decision,model_decision,category,model_reason
"077-161-034-664-675","exclude","retain","conflict","The study explicitly concerns a privately run trout farm whose effluent may affect native Chinook salmon (Oncorhynchus tshawytscha) spawning habitat, establishing both eligible species and aquaculture relevance."
"077-790-905-367-230","retain","exclude","conflict","Although Atlantic salmon is specified, the study concerns an ocean ranching farm, which falls under excluded sea/ocean ranching rather than commercial aquaculture."
"077-996-985-594-268","exclude","retain","conflict","The abstract explicitly identifies an Atlantic salmon sea-cage study and sea-lice infestation management, establishing both an eligible species and aquaculture context."
"079-455-289-124-394","retain","exclude","conflict","Although Atlantic salmon and rainbow trout are explicitly studied, the record provides no evidence of commercial aquaculture or farming context."
"083-307-208-353-700","retain","exclude","conflict","Eligible salmon species are identified, but the study concerns commercially available market products without explicit evidence that they originated from aquaculture or farming."
"083-949-485-769-725","exclude","retain","conflict","The record explicitly identifies rainbow trout (Salmo gairdneri) and discusses genetic selection for production traits in captivity and under production systems, establishing aquaculture relevance."
"085-013-479-241-590","exclude","retain","conflict","The study explicitly examines farmed rainbow trout (Oncorhynchus mykiss) broodstock, fingerlings, juveniles, commercial feed, and production outcomes including growth, fecundity, survival, FCR, and egg quality."
"085-214-550-074-010","retain","exclude","conflict","Although Atlantic salmon are studied and some gametes came from fish farms, the record concerns a salmon restitution/stocking programme and river-ascending fish, not commercial aquaculture."
"085-634-886-792-324","exclude","retain","conflict","The record concerns salmon and explicitly evaluates economic effects of competition from aquaculture on Alaska salmon harvesters."
"085-670-301-717-176","exclude","retain","conflict","The record concerns cold-smoked salmon produced in an industrial smokery, with explicit fisheries and aquaculture industry research funding establishing commercial aquaculture-processing relevance."
"085-992-589-228-583","retain","exclude","conflict","The record concerns shellfish aquaculture, while salmon farming is mentioned only as a comparison and is not the subject of study."
"086-274-053-684-126","exclude","retain","conflict","The study explicitly examines farmed coho salmon (Oncorhynchus kisutch) post-smolts in a dietary growth experiment, with affiliations identifying coho salmon culturing and aquaculture facilities."
"087-947-486-846-178","exclude","retain","conflict","The abstract explicitly identifies astaxanthin as commercially used in salmon feed, establishing an eligible salmon-aquaculture input despite the toxicity study being conducted in rats."
"088-403-176-490-680","exclude","retain","conflict","The study explicitly concerns rainbow trout (Oncorhynchus mykiss) that are hatchery-reared on an experimental farm, establishing the eligible species and aquaculture context."
"090-193-100-244-343","exclude","retain","conflict","The abstract explicitly studies farmed rainbow trout (Oncorhynchus mykiss) fed experimental diets in the context of reducing fish-based feeds in aquaculture."
"090-433-469-318-285","exclude","retain","conflict","The study explicitly concerns Atlantic salmon (Salmo salar) farming, including medicated salmon feed and finfish receiving it, and evaluates oxytetracycline impacts on a co-cultured aquaculture species."
"090-558-100-900-426","exclude","retain","conflict","The review explicitly concerns global aquaculture and discusses Atlantic salmon and rainbow trout as aquacultured food fishes."
"092-175-037-790-053","exclude","retain","conflict","The study explicitly concerns rainbow trout (Salmo gairdneri, a historical synonym of Oncorhynchus mykiss) and evaluates larval feeding and production using cultured Daphnia in an Aquaculture context."
"092-514-956-809-53X","exclude","retain","conflict","The study explicitly examines Atlantic salmon (Salmo salar) fed commercial feed through seawater transfer, with publication in Aquaculture establishing aquaculture relevance."
"092-788-374-278-511","exclude","retain","conflict","The title explicitly identifies an Otanerau salmon farm, establishing relevant salmon aquaculture context, even though no species is specified."
"094-560-078-809-017","exclude","retain","conflict","The record explicitly studies rainbow trout (Oncorhynchus mykiss) protein and amino acid requirements in the aquaculture journal Aquaculture, establishing relevance to farmed production diets."
"094-897-500-730-544","exclude","retain","conflict","The record explicitly concerns aquaculture, includes rainbow trout (Oncorhynchus mykiss), and is published in an aquaculture-focused journal."
"095-202-169-067-967","retain","exclude","conflict","Although Atlantic salmon is explicit, the study concerns wild river salmon and surveillance fishing, with farmed salmon mentioned only as background rather than evaluating commercial aquaculture."
"095-618-509-430-291","exclude","retain","conflict","The abstract explicitly concerns commercial aquaculture and feed for salmon fish species, establishing both eligible salmon context and aquaculture relevance."
"095-885-833-591-261","exclude","retain","conflict","The record explicitly concerns Pacific Oncorhynchus/salmon and discusses transmission, disease control, and food-fish treatment in aquaculture facilities."
"096-483-547-298-528","exclude","retain","conflict","The title explicitly identifies rainbow trout (Salmo gairdneri, a historical synonym of Oncorhynchus mykiss) and the Aquatic Vaccine Unit, Institute of Aquaculture affiliation establishes an aquaculture context."
