lens_id,historical_decision,model_decision,category,model_reason
"192-327-199-872-356","","exclude","new_exclude","Although aquaculture is explicit, the record identifies only generic “salmonid” among its organisms and does not establish an eligible salmon or rainbow trout species."
"192-440-535-515-193","","exclude","new_exclude","The record concerns cross-border dams and capture fisheries, with salmon mentioned only as wild fish using ladders; its generic reference to aquaculture is not connected to eligible salmon or commercial salmon aquaculture."
"192-658-542-558-660","","exclude","new_exclude","Although salmon is included, the record does not establish that the processed salmon was farmed or derived from aquaculture; commercial processing alone is insufficient."
"192-805-981-890-056","retain","retain","agreement","The title and abstract explicitly identify farmed Atlantic salmon and rainbow trout and concern welfare monitoring in aquaculture production."
"193-127-666-910-922","retain","retain","agreement","The study explicitly examines Oncorhynchus mykiss (rainbow/golden trout) fed commercial diets and states application in aquaculture health management."
"193-390-665-692-482","","retain","new_retain","The title and abstract explicitly study effluents from salmon farms and salmonid aquaculture, establishing direct relevance to commercial salmon aquaculture and its environmental impacts."
"193-543-392-333-138","retain","retain","agreement","The study explicitly tests Atlantic salmon (Salmo salar) and includes an affiliation with the Sustainable Aquaculture Laboratory, establishing aquaculture relevance."
"193-697-300-924-005","exclude","exclude","agreement","The study concerns farmed brown trout (Salmo trutta), which is not an eligible species; no eligible salmon or rainbow trout is identified."
"193-866-021-230-988","","retain","new_retain","The study explicitly examines rainbow trout (Oncorhynchus mykiss) and evaluates experimental protein ingredients and diets in an Aquaculture Research production-feeding context."
"194-073-362-027-984","","retain","new_retain","The record explicitly concerns Atlantic salmon (Salmo salar) and processed fillets, while linking the species to aquaculture efficiency and commercial transformed products."
"194-216-704-154-576","retain","retain","agreement","The abstract explicitly concerns open-ocean finfish aquaculture and evaluates a structure for contained fish, using Atlantic salmon as an example."
"194-371-933-998-131","retain","retain","agreement","The abstract explicitly concerns Lactococcus garvieae in rainbow trout (Oncorhynchus mykiss) farming, establishing both eligible species and aquaculture relevance."
"194-657-722-951-935","retain","retain","agreement","The record explicitly studies rainbow trout (Oncorhynchus mykiss) in aquaculture and commercial breeding populations, including marker-assisted selection for disease resistance."
"194-807-857-248-535","exclude","retain","conflict","The record explicitly concerns salmon population reproduction using farm biotechnology, sea cages, and recirculating aquaculture system hatcheries and farms."
"194-894-711-060-132","retain","retain","agreement","The title explicitly identifies rainbow trout and salmon farming in Norway, establishing both eligible species and aquaculture context."
"195-040-943-106-344","","exclude","new_exclude","Rainbow trout (Oncorhynchus mykiss) is mentioned only as an alien predator in a wild-species conservation study, with no commercial aquaculture context."
"195-187-359-258-695","retain","retain","agreement","The record explicitly concerns farmed/cultured Atlantic salmon, commercial-scale production, and industry use, establishing both eligible species and commercial aquaculture relevance."
"195-358-807-705-932","retain","retain","agreement","The title and abstract explicitly identify Atlantic salmon (Salmo salar) and assess suitable regions for salmon aquaculture/farming in the Yellow Sea."
"195-514-565-037-784","","exclude","new_exclude","The record concerns bycatch in commercial drift-net fishing for Atlantic salmon, a wild capture fishery, with no commercial aquaculture or salmon-farming context."
"195-614-593-335-402","retain","retain","agreement","The abstract explicitly concerns Atlantic salmon farming and lice-shielding skirts used in Norwegian aquaculture, establishing both eligible species and commercial aquaculture relevance."
"195-752-175-600-176","retain","retain","agreement","The abstract explicitly concerns chemicals used in sea-lice management in salmonid aquaculture and their impacts on non-target benthic invertebrates beneath salmon farms, establishing a direct salmon-farming consequence even though the measured organisms are invertebrates."
"195-958-123-061-514","","exclude","new_exclude","The record mentions only generic “salmonids” among broadly maricultured groups and does not identify an eligible salmon species or explicitly concern salmon aquaculture."
"196-120-229-479-465","exclude","exclude","agreement","The record is a 1928 dahlia catalog and contains no eligible salmon/rainbow trout species or aquaculture context."
"196-210-389-968-064","exclude","exclude","agreement","Rainbow trout is explicit, but the record does not establish that the trout or sausage originated from commercial aquaculture."
"196-282-636-252-075","exclude","exclude","agreement","The study concerns wild anadromous brown trout and fisheries exploitation/migration, with no eligible species or commercial aquaculture context; mention of an Atlantic salmon commercial fishery does not establish salmon farming."
"196-438-127-136-509","retain","retain","agreement","The record explicitly concerns Scottish farmed Atlantic salmon and states that observations occurred within a commercial farm."
"196-581-012-984-956","retain","retain","agreement","The abstract explicitly concerns BKD in farmed salmon and trout in Scottish aquaculture, establishing eligible species and a clear aquaculture context."
