lens_id,historical_decision,model_decision,category,model_reason
"158-513-516-854-220","","retain","new_retain","The study explicitly concerns rainbow trout and addresses feed intake in relation to aquafeed fatty-acid composition, establishing aquaculture relevance."
"158-804-550-353-534","","retain","new_retain","The study explicitly examines rainbow trout (Oncorhynchus mykiss) and states that the infection challenge is relevant to the aquaculture industry, establishing aquaculture context."
"158-917-840-836-631","","exclude","new_exclude","The study concerns lumpfish rearing for use in generic salmonid ocean farming, but does not identify an eligible salmon species or explicitly refer to salmon farming."
"160-946-360-749-445","","exclude","new_exclude","This is an index for a tourism book and provides no eligible salmon/rainbow trout species or commercial aquaculture context."
"161-141-060-212-863","","exclude","new_exclude","The record concerns experimental migration of salmon in the Columbia River, with no commercial aquaculture or farming context."
"161-235-020-355-197","","exclude","new_exclude","The study examines abalone and European flounder populations using a genetic method, with salmon mentioned only as a prior wild-population example and no commercial aquaculture context."
"161-734-251-049-660","","retain","new_retain","The title and abstract explicitly concern rainbow trout and aquaculture production, including fishmeal-alternative diets and growth performance."
"162-376-138-917-066","","retain","new_retain","The title explicitly identifies pink salmon (Oncorhynchus gorbuscha) and discusses implications for salmon aquaculture, with salmon-louse effects on wild juvenile salmon."
"162-649-649-801-816","","retain","new_retain","The title explicitly concerns Atlantic salmon farms and migratory sockeye salmon, establishing both eligible salmon species and a direct salmon-aquaculture infection impact."
"162-868-471-558-782","","exclude","new_exclude","The study concerns generic farm pollution and salmonid water-quality classification, with no eligible salmon/rainbow trout species or commercial aquaculture connection established."
"163-111-708-561-405","","uncertain","new_uncertain","Rainbow trout is explicitly identified, but the metadata do not clearly establish that the disease-prevention study concerns commercial aquaculture; “aquaculture” appears only in a cited book title."
"163-522-954-182-669","","retain","new_retain","The record explicitly concerns genetically engineered salmon (AquAdvantage) intended for market production and proposed tank-based aquaculture, satisfying the eligible species and commercial aquaculture criteria."
"163-690-857-542-40X","","retain","new_retain","This erratum explicitly concerns the eligible salmon context (farmed and wild salmon) and corrects a study about farmed fish and contaminants, establishing direct aquaculture relevance."
"163-855-065-424-133","","retain","new_retain","The study explicitly concerns Atlantic salmon and PMCV-associated cardiomyopathy causing economic losses in aquaculture, establishing both eligible species and aquaculture relevance."
"164-727-107-434-891","","retain","new_retain","The record explicitly studies farmed rainbow trout (Oncorhynchus mykiss) from four farms and concerns aquaculture production."
"166-600-201-056-625","","retain","new_retain","The study explicitly examines coho salmon exposed to oxytetracycline in an aquaculture context, including antibiotics used for fish raised in aquaculture and applications to improve aquaculture and fish health."
"167-121-153-244-741","","uncertain","new_uncertain","The title establishes an aquaculture context but identifies only generic “salmonid” rather than an eligible salmon or rainbow trout species."
"167-516-919-927-009","","retain","new_retain","The title explicitly concerns farmed Atlantic salmon and commercial diet, establishing both an eligible species and commercial aquaculture context."
"167-668-286-079-187","","retain","new_retain","The record explicitly concerns rainbow trout (Oncorhynchus mykiss) and fish farming/aquaculture, including a fish-farming affiliation."
"168-112-541-867-90X","","retain","new_retain","The study concerns Atlantic salmon and explicitly evaluates interactions with farmed/hatchery salmon and aquaculture indicators including market fish, cage sites, and yearly production."
"168-579-095-179-005","","exclude","new_exclude","The study concerns tiger barb, an ineligible species; mentioning a salmonid diet does not establish an eligible salmon species or salmon aquaculture context."
"169-121-520-051-566","","exclude","new_exclude","Although the correction concerns farmed salmonids, the record identifies the study organisms only generically as “salmonids,” which does not establish an eligible species."
"169-202-579-386-699","","exclude","new_exclude","The study concerns Arctic charr (Salvelinus alpinus), which is not an eligible species, despite its commercial roe-production context."
"169-624-239-020-789","","retain","new_retain","The study explicitly concerns rainbow trout reared on a small farm and genetic selection for commercial aquaculture operations."
"169-954-056-560-610","","exclude","new_exclude","Although salmon is tested as a food sample, the record provides no evidence that it is farmed or connected to commercial aquaculture."
"170-208-767-651-325","","retain","new_retain","The record explicitly concerns rainbow trout and IPNV isolates from trout farms, establishing both eligible species and aquaculture context."
